	label	decision_function	pmid	sentence_pos	text	title
4489	0	-1.832	27069254	0.8333	The major changes in the classification and their rationale are presented here.	The 2016 revision to the World Health Organization classification of myeloid neoplasms and acute leukemia.
4490	0	-1.205	24013721	0	Mantle cell lymphoma (MCL) is a B-cell malignancy characterized by a poor response to treatment and prognosis.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4491	1	0.01401	24013721	0.08333	Constitutive activation of different signaling pathways in subsets of MCLs, through genetic and/or nongenetic alterations, endows tumor cells with enhanced proliferation and reduced apoptosis.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4492	0	-1.385	24013721	0.1667	The canonical Wnt pathway (beta-catenin/TCF-LEF), implicated in the pathogenesis of numerous cancers, is constitutively active in half of MCLs.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4493	1	0.1818	24013721	0.25	Here, we show that ZEB1, a transcription factor better known for promoting metastasis in carcinomas, is expressed in primary MCLs with active Wnt signaling.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4494	0	-0.5639	24013721	0.3333	ZEB1 expression in MCL cells depends on Wnt, being downregulated by beta-catenin knockdown or blocking of Wnt signaling by salinomycin.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4495	0	-0.09262	24013721	0.4167	Knockdown of ZEB1 reduces in vitro cell viability and proliferation in MCL cells, and, importantly, tumor growth in mouse xenograft models.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4496	1	0.3744	24013721	0.5	ZEB1 activates proliferation-associated (HMGB2, UHRF1, CENPF, MYC, MKI67, and CCND1) and anti-apoptotic (MCL1, BCL2, and BIRC5) genes and inhibits pro-apoptotic ones (TP53, BBC3, PMAIP1, and BAX).	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4497	0	-0.2611	24013721	0.5833	We show that ZEB1 expression in MCL cells determines differential resistance to chemotherapy drugs and regulates transporters involved in drug influx/efflux.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4498	0	-0.613	24013721	0.6667	Downregulation of ZEB1 by salinomycin increases the sensitivity of MCL cells to the cytotoxic effect of doxorubicin, cytarabine and gemcitabine.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4499	0	-0.8257	24013721	0.75	Lastly, salinomycin and doxorubicin display a synergistic effect in established and primary MCL cells.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4500	1	0.4755	24013721	0.8333	These results identify ZEB1 in MCL where it promotes cell proliferation, enhanced tumor growth and a differential response to chemotherapy drugs.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4501	0	-1.886	24013721	0.9167	ZEB1 could thus potentially become a predictive biomarker and therapeutic target in this lymphoma.	The EMT activator ZEB1 promotes tumor growth and determines differential response to chemotherapy in mantle cell lymphoma.
4502	0	-2.234	25667280	0	PURPOSE: Approximately 1% of lung adenocarcinomas are driven by oncogenic ROS1 rearrangement.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4503	0	-0.5749	25667280	0.0625	Crizotinib is a potent inhibitor of both ROS1 and ALK kinase domains.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4504	0	-1.999	25667280	0.125	PATIENTS AND METHODS: In the absence of a prospective clinical trial in Europe, we conducted a retrospective study in centers that tested for ROS1 rearrangement.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4505	1	0.245	25667280	0.1875	Eligible patients had stage IV lung adenocarcinoma, had ROS1 rearrangement according to fluorescent in situ hybridization, and had received crizotinib therapy through an individual off-label use.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4506	0	-0.1291	25667280	0.25	Best response was assessed locally using RECIST (version 1.1).	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4507	0	-0.8124	25667280	0.3125	All other data were analyzed centrally.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4508	0	-2.368	25667280	0.375	RESULTS: We identified 32 eligible patients.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4509	1	1.328	25667280	0.4375	One patient was excluded because next-generation sequencing was negative for ROS1 fusion.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4510	1	0.6142	25667280	0.5	Median age was 50.5 years, 64.5% of patients were women, and 67.7% were never-smokers.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4511	1	0.6206	25667280	0.5625	Thirty patients were evaluable for progression-free survival (PFS), and 29 patients were evaluable for best response.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4512	1	1.641	25667280	0.625	We observed four patients with disease progression, two patients with stable disease, and objective response in 24 patients, including five complete responses (overall response rate, 80%; disease control rate, 86.7%).	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4513	1	2.051	25667280	0.6875	Median PFS was 9.1 months, and the PFS rate at 12 months was 44%.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4514	0	-1.681	25667280	0.75	No unexpected adverse effects were observed.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4515	1	1.184	25667280	0.8125	Twenty-six patients received pemetrexed (either alone or in combination with platinum and either before or after crizotinib) and had a response rate of 57.7% and a median PFS of 7.2 months.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4516	1	0.5142	25667280	0.875	CONCLUSION: Crizotinib was highly active at treating lung cancer in patients with a ROS1 rearrangement, suggesting that patients with lung adenocarcinomas should be tested for ROS1.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4517	0	-0.2249	25667280	0.9375	Prospective clinical trials with crizotinib and other ROS1 inhibitors are ongoing or planned.	Crizotinib therapy for advanced lung adenocarcinoma and a ROS1 rearrangement: results from the EUROS1 cohort.
4518	1	0.06501	18555254	0	OBJECTIVE: To study the effect of trastuzumab in patients with progressive or recurrent metastatic endometrial carcinoma shown by immunohistochemistry to overexpress the HER2/neu receptor.	Trastuzumab treatment in patients with advanced or recurrent endometrial carcinoma overexpressing HER2/neu.
4519	0	-0.4828	18555254	0.2	METHODS: Disease progression was examined in 2 patients who met the study criteria, had c-erbB2 gene amplification by fluorescence in situ hybridization, and were treated with trastuzumab following radiation treatment and/or salvage chemotherapy.	Trastuzumab treatment in patients with advanced or recurrent endometrial carcinoma overexpressing HER2/neu.
4520	0	-0.8469	18555254	0.4	RESULTS: The clinical responses to trastuzumab as a single agent or in combination with chemotherapy were confirmed in both patients by serial CT scans and serum CA-125 evaluations.	Trastuzumab treatment in patients with advanced or recurrent endometrial carcinoma overexpressing HER2/neu.
4521	0	-0.1348	18555254	0.6	These patients with progressive or recurrent metastatic disease experienced relief from their symptoms and prolonged survival with no significant toxicity observed.	Trastuzumab treatment in patients with advanced or recurrent endometrial carcinoma overexpressing HER2/neu.
4522	0	-0.05978	18555254	0.8	CONCLUSION: Trastuzumab may be a viable therapeutic option as single agent or in combination with chemotherapy in patients with advanced, recurrent, and/or metastatic endometrial carcinomas overexpressing HER2/neu.	Trastuzumab treatment in patients with advanced or recurrent endometrial carcinoma overexpressing HER2/neu.
4523	0	-0.8672	24354346	0	CONTEXT: An activating mutation in the gene BRAF has been correlated with poorer prognosis and more aggressive clinical course in papillary thyroid carcinoma (PTC).	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4524	1	0.01767	24354346	0.1	We therefore hypothesized that the good prognosis, high 5-year disease-free rate and high survival rate of patients with less aggressive papillary thyroid microcarcinoma (pT1aNo-x) would be associated with a lower incidence of the BRAF(V600E) mutation.	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4525	0	-1.092	24354346	0.2	OBJECTIVES: To evaluate the frequency of the activating mutation BRAF(V600E) in low-risk papillary thyroid microcarcinoma (pT1aNo-x at the moment of diagnosis) and the association of the mutation with the clinical outcome in a retrospective analysis.	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4526	1	0.113	24354346	0.3	STUDY DESIGN: BRAF(V600E) was characterized in 113 PTC patients diagnosed with pT1aNo-x (one PTC focus with a diameter <1 cm, without lymph node or distant metastases according to IUCC/AJCC TNM staging system 2010).	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4527	0	-0.6218	24354346	0.4	Genotyping was performed on DNA extracted from thyroid tumour tissue using direct capillary sequencing, and allele-specific amplification PCR was used to resolve equivocal results.	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4528	0	-1.208	24354346	0.5	Retrospective analysis of the clinical course of PTC was then correlated with BRAF status in the primary tumour tissue.	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4529	0	-0.1416	24354346	0.6	RESULTS: The BRAF(V600E) mutation was detected in 78 of the 113 pT1aNo-x patients (69.0%).	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4530	0	-0.06805	24354346	0.7	We observed no persistence, locoregional recurrence, lymph node or distant metastases or deaths in the study group during the 12-year study (January 2001 to December 2012).	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4531	0	-0.9737	24354346	0.8	CONCLUSIONS: The presence of the activating BRAF(V) (600E) mutation in a significant percentage of papillary thyroid microcarcinoma indicates that further analyses are required to verify its usefulness as a predictor of clinical outcome in PTC.	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4532	0	-0.4335	24354346	0.9	In this study, there was no correlation between BRAF-positive primary focus of papillary microcarcinoma and more aggressive or recurrent disease.	The BRAF(V600E) mutation in papillary thyroid microcarcinoma: does the mutation have an impact on clinical outcome?
4533	0	-1.64	26057002	0	DNA-damaging agents are commonly used for first-line chemotherapy of advanced non-small cell lung cancer (NSCLC).	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4534	1	1.991	26057002	0.1111	As a G2/M checkpoint kinase, Wee1 can phosphorylate CDC2-tyr15 and induce G2/M cell cycle arrest in response to DNA damage.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4535	0	-0.9285	26057002	0.2222	The correlation of WEE1 polymorphisms to the efficacy of chemotherapy was tested in 663 advanced NSCLC patients.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4536	1	0.7558	26057002	0.3333	WEE1 rs3910384 genotype correlated to overall survival (OS) and progress-free survival (PFS) of NSCLC patients treated with platinum-based chemotherapy.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4537	0	-0.5504	26057002	0.4444	Sub-group analysis revealed that rs3910384 was particularly associated with the efficacy of doublet chemotherapy combining two DNA-damaging agents, i e  platinum and gemcitabine.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4538	1	1.984	26057002	0.5556	NSCLC patients with the WEE1 rs3910384 G/G homozygote genotype showed 13.5 months extended OS, 3.2 months extended PFS, and a 274% relative increase in their 3-year survival rate (from 7.4% to 27.7%) compared to the A/A+A/G genotype after treatment with platinum-gemcitabine regimen.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4539	1	0.3233	26057002	0.6667	This finding was reproduced in the validation cohort.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4540	1	0.6036	26057002	0.7778	We utilized a luciferase reporter assay and Electrophoretic Mobility Shift Assay (EMSA) to demonstrate that rs3910384-linked WEE1 promoter haplotype can mediate allele-specific transcriptional binding and WEE1 expression in DNA damage response.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4541	1	0.2007	26057002	0.8889	In conclusion, the WEE1 rs3910384 G/G homozygote genotype can be used as a selective biomarker for NSCLC patients to indicate treatment with platinum and gemcitabine regimen.	WEE1 kinase polymorphism as a predictive biomarker for efficacy of platinum-gemcitabine doublet chemotherapy in advanced non-small cell lung cancer patients.
4542	0	-1.648	24396464	0	The aim of the present study was to investigate the prevalence of the BRAF V600E mutation in papillary thyroid carcinoma (PTC) and to determine the correlation between this mutation and indicators of poor prognosis and outcome in patients with PTC.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4543	1	0.7972	24396464	0.1111	The BRAF V600E mutation status was analyzed in 187 tumor samples using the multiplex allele-specific PCR method.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4544	0	-1.618	24396464	0.2222	Univariate and multivariate analyses were performed to investigate the association of the BRAF V600E mutation with clinical features and patient outcome.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4545	0	-0.7815	24396464	0.3333	The sensitivity of the multiplex allele-specific PCR combined with denaturing high-performance liquid chromatography reached ~1%.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4546	1	1.251	24396464	0.4444	The BRAF V600E mutation was observed in 63.6% (119/187) of tumor tissues, predominantly in PTC specimens, and no BRAF mutation was identified in other benign-type thyroid diseases.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4547	1	0.7925	24396464	0.5556	The univariate analysis indicated that the BRAF V600E mutation was associated with age, tumor stage and prognosis (P<0.05).	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4548	1	0.3359	24396464	0.6667	In addition, the frequency of the BRAF V600E mutation was significantly different in the central (75.3%) and lateral neck (49.3%) lymph nodes of patients with lymph node metastasis.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4549	1	1.931	24396464	0.7778	Multivariate logistic regression analysis showed that the BRAF V600E mutation (HR, 2.471; 95% CI, 1.149-5.312) and lymph node metastasis (HR, 3.003; 95% CI, 1.027-8.771) are independent factors that predict tumor prognosis.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4550	0	-0.9447	24396464	0.8889	Thus, the BRAF V600E mutation is an independent risk factor that may be used to predict thyroid cancer persistence/recurrence.	Prognostic value of the BRAF V600E mutation in papillary thyroid carcinoma.
4551	0	-1.653	25184630	0	BACKGROUND: The androgen-receptor isoform encoded by splice variant 7 lacks the ligand-binding domain, which is the target of enzalutamide and abiraterone, but remains constitutively active as a transcription factor.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4552	0	-0.4011	25184630	0.08333	We hypothesized that detection of androgen-receptor splice variant 7 messenger RNA (AR-V7) in circulating tumor cells from men with advanced prostate cancer would be associated with resistance to enzalutamide and abiraterone.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4553	0	-2.775	25184630	0.1667	METHODS: We used a quantitative reverse-transcriptase-polymerase-chain-reaction assay to evaluate AR-V7 in circulating tumor cells from prospectively enrolled patients with metastatic castration-resistant prostate cancer who were initiating treatment with either enzalutamide or abiraterone.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4554	0	-1.393	25184630	0.25	We examined associations between AR-V7 status (positive vs. negative) and prostate-specific antigen (PSA) response rates (the primary end point), freedom from PSA progression (PSA progression-free survival), clinical or radiographic progression-free survival, and overall survival.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4555	0	-0.5904	25184630	0.3333	RESULTS: A total of 31 enzalutamide-treated patients and 31 abiraterone-treated patients were enrolled, of whom 39% and 19%, respectively, had detectable AR-V7 in circulating tumor cells.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4556	1	1.454	25184630	0.4167	Among men receiving enzalutamide, AR-V7-positive patients had lower PSA response rates than AR-V7-negative patients (0% vs. 53%, P=0.004) and shorter PSA progression-free survival (median, 1.4 months vs. 6.0 months; P<0.001), clinical or radiographic progression-free survival (median, 2.1 months vs. 6.1 months; P<0.001), and overall survival (median, 5.5 months vs. not reached; P=0.002).	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4557	1	1.116	25184630	0.5	Similarly, among men receiving abiraterone, AR-V7-positive patients had lower PSA response rates than AR-V7-negative patients (0% vs. 68%, P=0.004) and shorter PSA progression-free survival (median, 1.3 months vs. not reached; P<0.001), clinical or radiographic progression-free survival (median, 2.3 months vs. not reached; P<0.001), and overall survival (median, 10.6 months vs. not reached, P=0.006).	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4558	0	-0.9355	25184630	0.5833	The association between AR-V7 detection and therapeutic resistance was maintained after adjustment for expression of full-length androgen receptor messenger RNA.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4559	0	-0.4965	25184630	0.6667	CONCLUSIONS: Detection of AR-V7 in circulating tumor cells from patients with castration-resistant prostate cancer may be associated with resistance to enzalutamide and abiraterone.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4560	0	-0.8819	25184630	0.75	These findings require large-scale prospective validation.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4561	0	-1.219	25184630	0.8333	(Funded by the Prostate Cancer Foundation and others.	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4562	0	-0.5161	25184630	0.9167	).	AR-V7 and resistance to enzalutamide and abiraterone in prostate cancer.
4563	0	-0.7897	26778701	0	A mutant form of epidermal growth factor receptor (EGFR), EGFRvIII, is common in glioblastoma (GBM) and confers enhanced tumorigenic activity and drug resistance.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4564	0	-1.187	26778701	0.08333	Nimotuzumab, an anti-EGFR antibody, has shown preclinical and clinical activity to GBM, but its specific activity against EGFRvIII has not been fully investigated.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4565	1	1.125	26778701	0.1667	Human glioma U87MG or LNZ308 cells overexpressing either wild-type (wt) EGFR or EGFRvIII were treated with nimotuzumab, temozolomide, or both.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4566	0	-1.324	26778701	0.25	Expression and phosphorylation status of molecules were determined by Western blot analysis.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4567	0	-0.5987	26778701	0.3333	Methylation status of promoter region of O(6) -methylguanine-DNA methyltransferase (MGMT) was detected by methylation-specific PCR.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4568	0	-0.3833	26778701	0.4167	Antitumor activity was tested using nude mice bearing either subcutaneous or intracerebral xenografts along with analyses of EGFR phosphorylation status, proliferation, apoptosis, and vessel density.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4569	1	1.321	26778701	0.5	Nimotuzumab treatment resulted in reduction of EGFRvIII tyrosine phosphorylation with a decrease in Akt phosphorylation that was greater than that of wtEGFR.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4570	0	-0.07654	26778701	0.5833	Correspondingly, antitumor effects, growth suppression and survival elongation, were more significant in mice bearing either subcutaneous or intracerebral tumor expressing EGFRvIII than in those expressing wtEGFR.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4571	1	0.2491	26778701	0.6667	These effects were markedly increased when temozolomide was combined with nimotuzumab.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4572	1	0.3414	26778701	0.75	The post-treatment recurrent brain tumors exhibited a decrease in expression of the mismatch repair (MMR) proteins, MSH6 and MLH1, but their methylated MGMT status did not changed.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4573	0	-0.9742	26778701	0.8333	Nimotuzumab has in vivo antitumor activity against GBM, especially those expressing EGFRvIII, when combined with temozolomide.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4574	0	-0.9379	26778701	0.9167	This could provide a basis for preselection of patients with GBM by EGFR status who might benefit from the nimotuzumab and temozolomide combination therapy.	Nimotuzumab enhances temozolomide-induced growth suppression of glioma cells expressing mutant EGFR in vivo.
4575	0	-2.665	23313110	0	The role of KRAS mutations in molecular targeted therapy by epidermal growth factor receptor tyrosine kinase inhibitors (EGFR-TKIs) in non-small cell lung cancer (NSCLC) has not been fully understood.	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4576	0	-1.711	23313110	0.1111	The present investigation is aimed at an elucidation of the role of specific KRAS mutation types in predicting outcomes of patients with advanced NSCLC receiving EGFR-TKI therapy.	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4577	1	0.1154	23313110	0.2222	Initially, 448 NSCLC patients were tested for the presence of KRAS mutations, to obtain frequencies of specific KRAS mutation types.	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4578	0	-1.794	23313110	0.3333	Subsequently, the clinical outcome of treatment was evaluated in a subgroup of 38 KRAS-positive patients receiving EGFR-TKI therapy.	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4579	1	0.1425	23313110	0.4444	KRAS mutations were detected in 69 of 448 patients (15.4%), mostly in smokers (17.86% vs. 5.8%, P = 0.0048), and appeared more frequently in adenocarcinomas than in squamous cell NSCLC or NSCLC that is not otherwise specified (21% vs. 6.99% vs. 4.4%, P = 0.0004).	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4580	1	0.09553	23313110	0.5556	The most frequent type of KRAS mutation was G12C.	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4581	1	0.1635	23313110	0.6667	The progression-free survival (PFS) was doubled in a group of non-G12C patients compared with that of the G12C group (9.0 wk vs. 4.3 wk, P = 0.009).	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4582	0	-0.1481	23313110	0.7778	The overall survival (OS) was not significantly different between non-G12C and G12C groups (12.1 wk vs. 9.3 wk, P = 0.068).	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4583	1	0.3874	23313110	0.8889	The G12C KRAS mutation is a strong negative predictor for EGFR-TKI treatment, whereas other KRAS mutation types have not negatively predicted treatment efficacy compared with that for the wild-type KRAS genotype.	The dominant role of G12C over other KRAS mutation types in the negative prediction of efficacy of epidermal growth factor receptor tyrosine kinase inhibitors in non-small cell lung cancer.
4584	0	-0.3999	27671675	0	Potent FLT3 inhibitors, such as quizartinib (AC220), have shown promise in treating acute myeloid leukemia (AML) containing FLT3 internal tandem duplication (ITD) mutations.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4585	0	-0.01557	27671675	0.1	However, responses are not durable and resistance develops within months.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4586	0	-1.219	27671675	0.2	In this study, we outline a two-step model of resistance whereby extrinsic microenvironmental proteins FLT3 ligand (FL) and fibroblast growth factor 2 (FGF2) protect FLT3-ITD+ MOLM14 cells from AC220, providing time for subsequent accumulation of ligand-independent resistance mechanisms.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4587	0	-0.6825	27671675	0.3	FL directly attenuated AC220 inhibition of FLT3, consistent with previous reports.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4588	1	0.5367	27671675	0.4	Conversely, FGF2 promoted resistance through activation of FGFR1 and downstream MAPK effectors; these resistant cells responded synergistically to combinatorial inhibition of FGFR1 and FLT3.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4589	0	-0.2328	27671675	0.5	Removing FL or FGF2 from ligand-dependent resistant cultures transiently restored sensitivity to AC220, but accelerated acquisition of secondary resistance via reactivation of FLT3 and RAS/MAPK signaling.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4590	1	0.8587	27671675	0.6	FLT3-ITD AML patients treated with AC220 developed increased FGF2 expression in marrow stromal cells, which peaked prior to overt clinical relapse and detection of resistance mutations.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4591	0	-0.5054	27671675	0.7	Overall, these results support a strategy of early combination therapy to target early survival signals from the bone marrow microenvironment, in particular FGF2, to improve the depth of response in FLT3-ITD AML.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4592	0	-0.5654	27671675	0.8	Cancer Res; 76(22); 6471-82.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4593	0	-1.167	27671675	0.9	(c)2016 AACR.	FGF2 from Marrow Microenvironment Promotes Resistance to FLT3 Inhibitors in Acute Myeloid Leukemia.
4594	0	-2.566	24550739	0	Advanced cholangiocarcinoma continues to harbor a difficult prognosis and therapeutic options have been limited.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4595	0	-1.208	24550739	0.09091	During the course of a clinical trial of whole genomic sequencing seeking druggable targets, we examined six patients with advanced cholangiocarcinoma.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4596	0	-1.447	24550739	0.1818	Integrated genome-wide and whole transcriptome sequence analyses were performed on tumors from six patients with advanced, sporadic intrahepatic cholangiocarcinoma (SIC) to identify potential therapeutically actionable events.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
4597	0	-1.634	24550739	0.2727	Among the somatic events captured in our analysis, we uncovered two novel therapeutically relevant genomic contexts that when acted upon, resulted in preliminary evidence of anti-tumor activity.	Integrated genomic characterization reveals novel, therapeutically relevant drug targets in FGFR and EGFR pathways in sporadic intrahepatic cholangiocarcinoma.
